Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201804,44140,"Springfield, MA",USA,Total,bdrs_1,138550.000000,-0.0766,0.0909,760.00000,-0.0506,0.0556,164.00160655058000,-0.1042,0.0874,43.0,-0.2037,0.1944,0.2558,0.3819,-0.4884,145.00,3.50,0.0247,115.00,3.8333,16.0,0.3333,-0.3333,0.0,,,4.0,0.0000,0.0000,3.0,0.5000,,46.0,-0.1786,0.2778,0.0698,0.0327,0.0698,-0.1145,0.1257,0.0923,-0.2526,0,1
201804,11180,"Ames, IA",USA,Total,bdrs_1,113050.000000,-0.0044,0.6637,699.00000,-0.0907,0.0310,170.32146839233700,0.1578,0.7007,6.0,-0.0769,2.0000,0.1667,0.0838,-0.6666,78.00,-19.25,-0.1979,42.50,1.1972,0.0,,,0.0,,,4.0,,,2.0,,1.0000,8.0,0.2308,1.6667,0.3333,0.3333,-0.1667,-0.0491,2.6494,-0.0213,-0.4026,1,0
201804,18900,"Crossville, TN",USA,Total,bdrs_1,38450.000000,-0.0357,-0.1446,636.00000,-0.0031,0.0000,69.06474820143800,0.1214,-0.0424,7.0,0.1667,-0.6111,0.2857,0.7148,1.5738,196.00,3.00,0.0155,-9.00,-0.0439,0.0,,-1.0000,0.0,,,0.0,,-1.0000,1.0,-0.8000,-0.6667,8.0,-0.2727,-0.6190,0.1429,-0.6905,-0.0238,0.4381,-0.4941,0.4468,0.4783,0,1
201804,36660,"Opelousas, LA",USA,Total,bdrs_1,95050.000000,0.0000,1.7196,960.00000,0.0000,0.1636,99.41601779755200,0.0000,1.4325,4.0,0.0000,0.0000,0.0000,-1.0000,,45.50,24.50,1.1667,-131.50,-0.7429,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,4.0,0.0000,-0.2000,0.0000,0.0000,-0.2500,-0.2647,0.1538,-0.4000,0.1250,1,1
201804,41400,"Salem, OH",USA,Total,bdrs_1,75050.000000,0.1029,1.5058,636.00000,0.0000,-0.1452,93.00595238095200,-0.3885,0.8509,7.0,0.0769,0.0000,0.4286,0.8578,1.9993,42.00,-6.00,-0.1250,-9.50,-0.1845,4.0,1.0000,,0.0,,,0.0,,,1.0,0.0000,,8.0,0.0667,0.1429,0.1429,-0.0110,0.1429,0.1690,2.1649,0.2152,2.6923,0,1
201804,43420,"Sierra Vista-Douglas, AZ",USA,Total,bdrs_1,102050.000000,0.0303,-0.0281,761.00000,0.0284,-0.2147,106.95443645083900,-0.1088,-0.1320,24.0,-0.0204,-0.0769,0.1250,0.0212,-0.3500,178.00,23.00,0.1484,82.00,0.8542,4.0,0.0000,0.0000,0.0,,,0.0,,,2.0,3.0000,0.0000,26.0,0.0400,-0.0714,0.0833,0.0629,0.0064,0.1380,0.2439,0.1212,0.3214,0,1
201804,23660,"Galesburg, IL",USA,Total,bdrs_1,43300.000000,-0.1613,-0.0148,1177.00000,0.1630,0.5090,38.37555886736200,-0.3714,-0.3349,2.0,0.0000,-0.3333,0.5000,0.0000,,30.00,7.25,0.3187,-17.00,-0.3617,0.0,-1.0000,,0.0,,,0.0,,,0.0,-1.0000,,2.0,-0.2000,-0.3333,0.0000,-0.2500,0.0000,1.2255,1.2929,0.3500,1.4545,0,1
201804,25700,"Hays, KS",USA,Total,bdrs_1,116550.000000,-0.4174,-0.0486,898.00000,-0.2338,-0.0665,108.82850558618450,-0.3623,0.6620,2.0,1.0000,-0.5000,0.5000,,0.0000,223.50,-190.00,-0.4595,174.50,3.5612,4.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,-0.5000,0.0000,0.0000,0.0000,1.6667,-0.7895,0.3333,-0.4667,0,0
201804,48900,"Wilmington, NC",USA,Total,bdrs_1,189950.000000,0.0868,0.0080,610.00000,-0.0113,0.0339,315.71404176424600,0.0452,-0.0171,65.0,-0.0511,0.0317,0.1846,0.2049,0.4546,103.00,-27.50,-0.2107,-18.00,-0.1488,16.0,0.0000,1.0000,0.0,,,0.0,-1.0000,,55.0,0.0577,1.1154,120.0,-0.0041,0.3483,0.8462,0.0870,0.4335,0.0418,0.0718,0.1129,0.0147,1,1
201804,33220,"Midland, MI",USA,Total,bdrs_1,44050.000000,0.0000,-0.1199,300.00000,-0.2638,-0.8057,66.33333333333300,0.0000,1.8738,3.0,0.0000,0.5000,0.0000,,,244.00,33.50,0.1591,-21.00,-0.0792,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,3.0,0.0000,0.0000,0.0000,0.0000,-0.5000,-0.0706,0.5192,-0.0714,0.0000,1,1
201804,28020,"Kalamazoo-Portage, MI",USA,Total,bdrs_1,181770.000000,0.0333,0.6714,771.50000,0.0686,-0.0271,235.76097105508850,0.0329,1.0170,31.0,-0.0313,0.4762,0.1290,0.6517,-0.6614,206.00,31.50,0.1805,169.50,4.6438,4.0,1.0000,-0.5000,0.0,,,4.0,0.0000,0.0000,0.0,,,31.0,-0.0313,0.4762,0.0000,0.0000,0.0000,0.0303,0.3464,0.0316,-0.0577,0,1
201804,44460,"Steamboat Springs, CO",USA,Total,bdrs_1,219050.000000,0.2521,0.3353,764.00000,-0.0193,-0.0402,340.77380952380900,0.3235,0.3619,38.0,0.3818,-0.3968,0.2368,0.6286,3.9852,87.00,-90.25,-0.5092,-63.50,-0.4219,4.0,-0.5000,,0.0,,,4.0,1.0000,,0.0,,,38.0,0.3818,-0.3968,0.0000,0.0000,0.0000,0.3199,0.8522,-0.0526,1.5714,0,1
201804,26090,"Holland, MI",USA,Total,bdrs_1,152250.000000,-0.1285,-0.0117,527.00000,-0.1068,-0.2428,311.53846153846150,-0.0195,0.2461,13.0,0.4444,0.8571,0.3846,2.4617,0.3461,61.50,-92.75,-0.6013,-86.50,-0.5845,4.0,1.0000,,0.0,,,0.0,-1.0000,,0.0,,,13.0,0.4444,0.8571,0.0000,0.0000,0.0000,1.2809,1.6631,0.6056,0.4430,0,1
201804,34260,"Mountain Home, AR",USA,Total,bdrs_1,72950.000000,-0.3789,-0.0215,500.00000,0.0000,-0.2188,99.80000000000000,0.0000,-0.1427,11.0,-0.1200,-0.1538,0.0909,-0.2419,0.1820,249.00,36.00,0.1690,16.00,0.0687,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,11.0,-0.1200,-0.1538,0.0000,0.0000,0.0000,-0.6159,-0.1186,-0.5714,-0.0526,0,1
201804,19820,"Detroit-Warren-Dearborn, MI",USA,Total,bdrs_1,74950.000000,-0.0013,-0.0013,768.50000,0.0213,0.0059,100.21551724137900,0.0520,0.0107,138.0,0.0534,-0.0676,0.3406,0.1441,-0.0117,52.00,-24.25,-0.3180,-1.00,-0.0189,76.0,0.2258,0.0556,4.0,0.0000,,24.0,0.0000,-0.1429,0.0,,-1.0000,138.0,0.0534,-0.0738,0.0000,0.0000,-0.0068,0.0613,-0.1169,-0.0180,-0.0603,0,1
201804,32180,"Marshall, MO",USA,Total,bdrs_1,47050.000000,1.0750,0.6625,616.00000,-0.4080,-0.4788,77.11038961038900,2.1463,12.0206,3.0,0.5000,0.5000,0.3333,,-0.3334,241.00,-341.50,-0.5863,-459.00,-0.6557,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.5000,0.5000,0.0000,0.0000,0.0000,1.7317,2.5000,1.0000,1.3125,0,1
201804,10540,"Albany, OR",USA,Total,bdrs_1,96050.000000,0.0000,0.3731,642.00000,0.0656,-0.1769,167.15481171548100,0.0000,0.7793,7.0,-0.1250,0.0000,0.1429,-0.4282,0.0000,80.00,24.50,0.4414,-94.00,-0.5402,0.0,,,0.0,,,0.0,,,0.0,,,7.0,-0.1250,0.0000,0.0000,0.0000,0.0000,-0.3410,-0.0801,-0.2083,0.0962,0,1
201804,40700,"Roseburg, OR",USA,Total,bdrs_1,152050.000000,0.2935,0.3829,656.00000,-0.2058,-0.1546,183.73161764705800,0.2057,-0.0906,6.0,-0.2941,0.2000,0.3333,-0.2917,0.6665,54.00,11.75,0.2781,1.00,0.0189,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,6.0,-0.2941,0.2000,0.0000,0.0000,0.0000,-0.4505,0.2755,-0.2857,0.2821,0,1
201804,17700,"Coffeyville, KS",USA,Total,bdrs_1,29950.000000,-0.2503,0.1072,687.00000,-0.0065,-0.0290,45.28044469465250,-0.1795,-0.0017,6.0,0.2000,1.0000,0.1667,-0.1665,,109.50,-12.00,-0.0988,26.50,0.3193,0.0,,,0.0,,,0.0,,,0.0,,,6.0,0.2000,1.0000,0.0000,0.0000,0.0000,0.5214,0.8936,0.3600,0.1333,0,0
201804,20700,"East Stroudsburg, PA",USA,Total,bdrs_1,58271.000000,0.0000,-0.0296,804.00000,0.1082,0.1245,72.73622047244000,0.0000,-0.2282,12.0,-0.0400,-0.4286,0.1667,0.3903,-0.2996,268.00,31.50,0.1332,160.00,1.4815,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,12.0,-0.0400,-0.4286,0.0000,0.0000,0.0000,-0.1291,-0.0140,-0.1493,0.6286,0,1
201804,38340,"Pittsfield, MA",USA,Total,bdrs_1,175050.000000,0.0294,0.2508,866.00000,-0.0226,-0.0046,175.53739601901300,0.0040,0.0542,46.0,-0.0213,0.1795,0.0870,0.0235,-0.3214,244.00,31.50,0.1482,57.00,0.3048,4.0,0.0000,0.0000,0.0,,,0.0,-1.0000,-1.0000,6.0,-0.0769,-0.1429,52.0,-0.0280,0.1304,0.1304,-0.0079,-0.0491,0.0552,0.4759,0.0943,0.3182,0,1
201804,45740,"Toccoa, GA",USA,Total,bdrs_1,95050.000000,0.0000,-0.4020,653.50000,0.0000,-0.2706,144.17458367458300,0.0000,-0.2253,5.0,0.0000,0.2500,0.0000,-1.0000,-1.0000,139.00,38.50,0.3831,-35.00,-0.2011,0.0,,,0.0,,,0.0,,,0.0,,,5.0,0.0000,0.2500,0.0000,0.0000,0.0000,-0.2902,1.3220,-0.2941,0.8621,0,1
201804,48180,"Waycross, GA",USA,Total,bdrs_1,57500.000000,-0.2169,-0.2019,665.00000,-0.3905,-0.2692,83.45833333333300,0.1404,1.3229,2.0,0.0000,-0.3333,0.5000,,,71.00,-46.00,-0.3932,16.00,0.2909,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,-0.3333,0.0000,0.0000,0.0000,0.7949,0.3725,0.8421,1.0588,0,1
201804,14660,"Brainerd, MN",USA,Total,bdrs_1,154950.000000,0.1435,0.2967,564.00000,-0.0441,-0.1389,223.90109890109800,0.0723,0.2925,44.0,0.3134,-0.2667,0.2500,0.3958,0.0004,76.50,-91.00,-0.5433,-4.50,-0.0556,8.0,0.3333,-0.3333,0.0,,,0.0,-1.0000,-1.0000,8.0,0.0000,0.1429,52.0,0.2530,-0.2239,0.1818,-0.0570,0.0652,0.1042,-0.2522,-0.0270,0.2000,0,1
201804,15740,"Cambridge, OH",USA,Total,bdrs_1,52050.000000,-0.5854,0.0420,1344.00000,-0.1250,0.7615,57.22656250000000,-0.2561,-0.5058,3.0,0.5000,-0.5714,0.3333,-0.3334,,58.00,-61.50,-0.5146,-131.00,-0.6931,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,3.0,0.5000,-0.6250,0.0000,0.0000,-0.1429,1.3172,-0.2941,0.3333,0.4118,0,1
201804,28540,"Ketchikan, AK",USA,Total,bdrs_1,60800.000000,0.0000,0.1095,572.00000,0.0000,0.0958,95.70532759966700,-0.0437,-0.1462,10.0,-0.0476,0.6667,0.0000,-1.0000,-1.0000,216.50,0.75,0.0035,-98.00,-0.3116,0.0,,,0.0,,,0.0,,,0.0,,,10.0,-0.0476,0.6667,0.0000,0.0000,0.0000,0.0533,-0.0651,0.1111,-0.4643,0,1
201804,43460,"Sikeston, MO",USA,Total,bdrs_1,87550.000000,0.0000,0.6660,,,,,,,2.0,0.0000,0.0000,0.0000,,,334.00,31.50,0.1041,-66.00,-0.1650,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6154,-0.7500,-0.6667,-0.8571,0,1
201804,25540,"Hartford-West Hartford-East Hartford, CT",USA,Total,bdrs_1,98050.000000,0.0051,-0.0666,760.00000,-0.0030,-0.0452,123.77325581395300,-0.0195,-0.0303,129.0,0.1674,-0.0979,0.3643,-0.0850,0.0019,45.00,-2.00,-0.0426,-1.00,-0.0217,52.0,0.0400,-0.1875,0.0,,,40.0,0.4286,0.2500,0.0,,,129.0,0.1674,-0.0979,0.0000,0.0000,0.0000,-0.0365,-0.0519,-0.1778,0.0000,0,1
201804,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",USA,Total,bdrs_1,229950.000000,0.0061,0.0263,783.00000,0.0038,0.0038,292.89617486338700,0.0046,0.0286,7159.0,-0.0108,0.0046,0.1761,-0.1116,-0.1084,95.00,-1.50,-0.0155,6.00,0.0674,1392.0,-0.0769,0.0000,92.0,-0.0800,0.0000,1092.0,-0.1078,-0.0250,1280.0,0.0466,0.0649,8439.0,-0.0025,0.0133,0.1788,0.0098,0.0101,-0.0208,0.2059,0.0000,0.2632,0,0
201804,12660,"Baraboo, WI",USA,Total,bdrs_1,74950.000000,-0.0476,-0.0329,650.00000,0.0039,0.0569,121.19741100323600,0.0581,-0.0062,32.0,0.1034,0.0323,0.2187,-0.2952,0.3558,96.00,-71.50,-0.4269,-85.00,-0.4696,4.0,-0.5000,0.0000,0.0,,,4.0,,,0.0,,,32.0,0.1034,0.0323,0.0000,0.0000,0.0000,-0.1992,0.1652,-0.3118,0.1034,0,1
201804,48260,"Weirton-Steubenville, WV-OH",USA,Total,bdrs_1,24850.000000,-0.0020,-0.1703,729.00000,0.0000,-0.1148,34.01920438957400,0.0000,-0.1099,2.0,1.0000,-0.7143,0.5000,,,73.50,-49.00,-0.4000,0.50,0.0068,0.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,-0.7143,0.0000,0.0000,0.0000,0.9301,0.3019,0.3019,3.6000,0,1
201804,46180,"Tupelo, MS",USA,Total,bdrs_1,40050.000000,-0.2918,-0.1110,644.00000,-0.1232,0.2880,62.11180124223600,-0.2325,-0.3099,1.0,-0.5000,0.0000,0.0000,,,251.00,103.50,0.7017,67.00,0.3641,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,1.0,-0.5000,-0.6667,0.0000,0.0000,-2.0000,-0.3933,1.2500,0.0189,1.2500,1,1
201804,35220,"New Castle, IN",USA,Total,bdrs_1,44050.000000,-0.0222,1.5836,1098.00000,0.2797,-0.0266,36.50619604566900,-0.3040,1.4222,1.0,,0.0000,1.0000,,0.0000,2.00,-49.00,-0.9608,-17.50,-0.8974,4.0,,,0.0,,,0.0,,,0.5,,,1.5,,0.5000,0.5000,,0.5000,3.0000,0.1304,,0.1304,1,1
201804,33500,"Minot, ND",USA,Total,bdrs_1,70000.000000,0.2174,-0.3272,1059.00000,0.1536,0.1980,72.75013706140300,0.1290,-0.4853,10.0,0.0000,0.2500,0.2000,0.0000,-0.2000,97.00,22.00,0.2933,12.00,0.1412,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,10.0,0.0000,0.2500,0.0000,0.0000,0.0000,-0.1475,-0.2025,-0.3016,-0.4359,0,1
201804,25260,"Hanford-Corcoran, CA",USA,Total,bdrs_1,69950.000000,0.0000,-0.0680,640.00000,0.0000,-0.0154,109.21875000000000,0.0000,-0.0535,2.0,0.0000,1.0000,0.0000,-1.0000,,45.00,31.50,2.3333,-137.00,-0.7527,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,2.0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.5904,0.7708,-0.5904,0.7708,0,0
201804,40380,"Rochester, NY",USA,Total,bdrs_1,99950.000000,0.1342,0.1562,710.00000,0.0028,-0.0533,136.90476190476100,0.2113,0.4200,33.0,-0.0571,-0.1316,0.3333,0.1110,-0.0258,51.50,-42.25,-0.4507,10.50,0.2561,16.0,0.3333,0.0000,0.0,,,4.0,-0.3333,0.0000,0.0,,,33.0,-0.0571,-0.1316,0.0000,0.0000,0.0000,-0.1669,0.0300,-0.1398,0.0390,0,1
201804,26140,"Homosassa Springs, FL",USA,Total,bdrs_1,74450.000000,0.0643,0.0206,670.00000,0.0167,-0.0030,116.94826866916900,-0.0229,0.1398,22.0,0.1000,-0.0435,0.2727,-0.0084,0.2549,72.50,-36.00,-0.3318,-14.50,-0.1667,8.0,1.0000,1.0000,0.0,,,0.0,-1.0000,,0.0,,,22.0,0.1000,-0.0435,0.0000,0.0000,0.0000,-0.0870,0.1426,-0.1149,0.2419,0,1
201804,36860,"Ottawa-Peru, IL",USA,Total,bdrs_1,62300.000000,-0.0349,0.1317,847.00000,0.0000,0.0859,70.87111065320350,0.0000,-0.0194,24.0,0.1429,0.1429,0.1667,-0.2222,-0.4166,106.00,20.25,0.2362,2.00,0.0192,4.0,-0.3333,-0.5000,0.0,,,0.0,-1.0000,-1.0000,1.0,0.0000,0.0000,25.0,0.1364,0.1364,0.0417,-0.0060,-0.0060,0.0095,-0.0047,-0.1000,-0.1818,0,1
201804,24020,"Glens Falls, NY",USA,Total,bdrs_1,156250.000000,0.1127,0.5855,890.00000,0.0477,0.1352,207.47232472324700,0.0261,0.6890,31.0,-0.1622,-0.1143,0.0645,0.5925,0.1295,195.00,19.25,0.1095,-70.00,-0.2642,0.0,-1.0000,,0.0,,,0.0,-1.0000,-1.0000,3.0,0.5000,-0.5000,34.0,-0.1282,-0.1707,0.0968,0.0427,-0.0747,-0.3705,0.2611,-0.2759,0.4000,0,1
201804,11820,"Astoria, OR",USA,Total,bdrs_1,279550.000000,-0.0362,0.6020,875.00000,-0.0890,0.2982,287.99392097264400,0.0046,0.0656,30.0,0.3953,0.1111,0.3333,0.5932,0.2853,68.00,8.00,0.1333,-5.00,-0.0685,0.0,-1.0000,-1.0000,0.0,,,0.0,,,0.0,,,30.0,0.3953,0.1111,0.0000,0.0000,0.0000,1.1477,0.5333,0.6438,0.5000,0,1
201804,16660,"Charleston-Mattoon, IL",USA,Total,bdrs_1,58550.000000,0.7322,0.1710,930.00000,0.1538,0.3676,60.93750000000000,0.4539,-0.1857,2.0,-0.4286,-0.5000,0.0000,,-1.0000,172.50,35.50,0.2591,126.50,2.7500,0.0,,,0.0,,,0.0,,,0.0,,,2.0,-0.4286,-0.5000,0.0000,0.0000,0.0000,-0.5795,-0.7303,-0.2727,-0.4737,0,1
201804,42780,"Selinsgrove, PA",USA,Total,bdrs_1,49950.000000,-0.0910,-0.6232,2464.00000,0.0000,1.9333,20.25162337662300,-0.0911,-0.8717,1.0,0.0000,-0.6667,0.0000,-1.0000,,41.00,28.00,2.1538,-96.00,-0.7007,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.6667,0.0000,0.0000,0.0000,-0.4556,-0.7394,-0.4111,-0.4362,0,1
201804,31500,"Madison, IN",USA,Total,bdrs_1,67950.000000,-0.0589,0.0299,946.00000,-0.0703,0.2995,71.77589852008400,0.0100,0.2164,1.0,-0.3333,-0.6667,0.0000,-1.0000,-1.0000,188.00,63.00,0.5040,-52.00,-0.2167,0.0,,,0.0,,,0.0,,,0.0,-1.0000,,1.0,-0.5000,-0.6667,0.0000,-0.3333,0.0000,-0.6000,-0.7200,-0.3269,0.0938,0,1
201804,26660,"Huntsville, TX",USA,Total,bdrs_1,67550.000000,0.0289,0.1449,925.00000,0.0000,0.2013,62.39583333333300,0.0000,-0.0946,6.0,-0.1429,-0.4000,0.0000,-1.0000,-1.0000,70.00,4.00,0.0606,-54.00,-0.4355,0.0,,,0.0,,,0.0,,,2.0,0.0000,0.0000,8.0,-0.1111,-0.3333,0.3333,0.0476,0.1333,-0.2692,-0.1461,-0.1525,0.3158,0,1
201804,47980,"Watertown, SD",USA,Total,bdrs_1,245050.000000,0.0000,0.5268,1632.00000,0.0000,0.4571,150.12254901960700,0.0000,0.2516,0.5,-0.5000,-0.7500,0.0000,,-1.0000,455.50,-30.00,-0.0618,369.00,4.2659,0.0,,,0.0,,,0.0,,,0.0,,,0.5,-0.5000,-0.7500,0.0000,0.0000,0.0000,-0.4667,-0.7183,0.0667,0.1429,0,1
201804,10820,"Alexandria, MN",USA,Total,bdrs_1,88050.000000,0.0365,-0.3224,439.00000,0.0215,-0.3615,214.39393939393900,0.0000,0.2118,7.0,0.1667,-0.5000,0.2857,,0.3331,184.00,-17.50,-0.0868,124.50,2.0924,4.0,,-0.5000,0.0,,,0.0,,-1.0000,1.0,,,8.0,0.3333,-0.4286,0.1429,0.1429,0.1429,0.7996,0.3968,0.3196,1.2857,0,1
201804,23060,"Fort Wayne, IN",USA,Total,bdrs_1,135950.000000,0.2594,2.0245,3020.00000,0.5021,3.2655,68.07679127725800,0.1022,0.3085,4.0,-0.2000,-0.5000,0.2500,1.5000,-0.6667,72.00,-1.50,-0.0204,49.00,2.1304,4.0,,0.0000,0.0,,,0.0,-1.0000,,0.0,,,4.0,-0.2000,-0.5000,0.0000,0.0000,0.0000,-0.2438,-0.5253,0.0460,-0.0109,0,1
201804,10140,"Aberdeen, WA",USA,Total,bdrs_1,95050.000000,0.1727,0.0000,596.00000,0.0605,-0.1375,142.54215304798900,0.0091,0.0155,37.0,0.0571,0.1935,0.1621,-0.4841,-0.2822,82.00,19.50,0.3120,-4.00,-0.0465,4.0,-0.3333,-0.5000,0.0,-1.0000,,0.0,,-1.0000,3.0,-0.2500,,40.0,0.0256,0.2903,0.0811,-0.0332,0.0811,-0.0729,0.6352,-0.1277,0.4138,0,1
201804,12700,"Barnstable Town, MA",USA,Total,bdrs_1,229050.000000,0.0133,0.0457,496.00000,-0.0178,-0.0159,450.40288797989200,0.0885,-0.0149,127.0,0.0000,-0.0155,0.2047,-0.1475,-0.1482,104.00,-53.00,-0.3376,-52.00,-0.3333,28.0,-0.1765,-0.3000,0.0,,,4.0,0.0000,-0.5000,11.0,0.1000,-0.0833,138.0,0.0073,-0.0213,0.0866,0.0079,-0.0064,0.0391,0.1976,0.0066,0.3333,0,0
201804,22380,"Flagstaff, AZ",USA,Total,bdrs_1,185050.000000,0.0979,0.4508,730.00000,0.0634,0.2785,219.41066417212300,0.0784,0.5271,8.0,0.0000,0.0000,0.2500,1.0000,-0.3334,93.00,-25.75,-0.2168,53.00,1.3250,4.0,,0.0000,0.0,,,0.0,,,2.0,0.0000,-0.3333,10.0,0.0000,-0.0909,0.2500,0.0000,-0.1250,-0.3560,-0.2823,-0.2674,-0.1486,0,1
201804,12060,"Atlanta-Sandy Springs-Roswell, GA",USA,Total,bdrs_1,200050.000000,0.0165,0.2121,813.00000,0.0163,0.0074,241.43985952589900,-0.0135,0.1385,513.0,0.0049,-0.1407,0.5244,0.0645,0.1023,33.00,-0.50,-0.0149,-4.00,-0.1081,416.0,0.1818,0.1429,24.0,1.0000,0.5000,84.0,-0.2500,-0.3636,450.0,0.9565,0.8293,963.0,0.3005,0.1423,0.8772,0.4267,0.4651,-0.0874,0.1028,-0.1099,0.3279,1,1
201804,27780,"Johnstown, PA",USA,Total,bdrs_1,42050.000000,0.0000,-0.0454,768.00000,0.0000,0.2094,36.08747209821400,-0.0296,-0.5393,11.0,-0.1200,0.1000,0.0908,0.1364,-0.0911,214.50,21.00,0.1085,102.00,0.9067,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,11.0,-0.1200,0.0000,0.0000,0.0000,-0.1000,-0.3532,0.2720,-0.2593,0.1538,0,1
201804,11260,"Anchorage, AK",USA,Total,bdrs_1,115050.000000,0.0798,0.0000,670.00000,0.0136,0.0090,178.57142857142800,0.0378,0.0204,99.0,0.0421,0.3026,0.2121,-0.2248,0.1514,88.00,1.75,0.0203,-5.00,-0.0538,24.0,-0.2500,0.5000,0.0,,,16.0,0.0000,3.0000,0.0,,,99.0,0.0421,0.3026,0.0000,0.0000,0.0000,-0.1498,0.5785,-0.1852,0.1579,0,1
201804,21540,"Escanaba, MI",USA,Total,bdrs_1,84950.000000,0.0300,-0.0861,836.00000,-0.0018,0.3933,106.71755725190800,-0.1140,-0.2281,14.0,0.0000,-0.1765,0.0714,1.0000,0.2142,281.00,24.00,0.0934,125.00,0.8013,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,14.0,0.0000,-0.2632,0.0000,0.0000,-0.1176,-0.0125,-0.1780,-0.0769,-0.0526,0,1
201804,38820,"Port Angeles, WA",USA,Total,bdrs_1,211800.000000,-0.1530,-0.0989,586.00000,-0.0118,-0.4255,254.26621160409500,-0.3789,0.0953,8.0,0.1429,-0.4667,0.3750,0.3125,1.8132,73.00,-233.50,-0.7618,-15.00,-0.1705,4.0,0.0000,0.0000,0.0,,,0.0,,,6.0,0.3333,,14.0,0.2174,-0.0667,0.7500,0.1071,0.7500,0.1594,0.2069,0.0194,1.1429,1,1
201804,44920,"Summit Park, UT",USA,Total,bdrs_1,415050.000000,0.0000,0.0779,802.00000,0.0302,0.0823,545.10532837670300,0.0246,0.0970,73.0,0.1680,-0.1205,0.2739,-0.1222,0.2633,62.00,-14.25,-0.1869,-24.00,-0.2791,24.0,0.0909,0.2000,0.0,,,8.0,0.3333,1.0000,20.0,-0.0698,0.1765,93.0,0.1071,-0.0700,0.2740,-0.0700,0.0692,-0.1586,0.1631,-0.3115,0.4000,0,1
201804,12100,"Atlantic City-Hammonton, NJ",USA,Total,bdrs_1,147500.000000,0.0122,0.1053,753.00000,0.0010,-0.0131,193.25153374233100,-0.0069,0.1435,169.0,0.0181,-0.1952,0.2426,0.1037,0.3768,82.00,-13.00,-0.1368,-15.00,-0.1546,52.0,0.3684,0.4444,0.0,,-1.0000,20.0,0.2500,0.0000,0.0,,-1.0000,169.0,0.0181,-0.3373,0.0000,0.0000,-0.2143,0.0746,0.3767,0.0787,0.7143,1,1
201804,27620,"Jefferson City, MO",USA,Total,bdrs_1,54950.000000,-0.3208,0.1001,792.00000,0.0645,0.1964,72.50000000000000,-0.4747,-0.0382,3.0,-0.5000,-0.4000,0.0000,,-1.0000,209.00,95.00,0.8333,189.00,9.4500,0.0,,,0.0,,,0.0,,,0.0,,,3.0,-0.5000,-0.4000,0.0000,0.0000,0.0000,-0.6200,0.3409,-0.2427,0.0833,0,1
201804,22800,"Fort Madison-Keokuk, IA-IL-MO",USA,Total,bdrs_1,30250.000000,0.1909,-0.2540,984.00000,-0.0020,0.2362,30.73163678426800,0.1939,-0.4636,2.0,0.3333,-0.7500,0.4999,0.4998,0.9996,94.50,-20.25,-0.1765,51.00,1.1724,0.0,,,0.0,,,0.0,,,1.0,0.0000,,3.0,0.2000,-0.6250,0.5000,-0.1667,0.5000,0.2793,-0.6603,-0.0141,0.2963,1,0
